layer,cosine_similarity,example_id,filler_type,position_ratio,total_tokens,experiment
23,0.9735474,example_0005,table,0.1,4096,position_sweep
0,0.99982053,example_0006,table,0.1,4096,position_sweep
1,0.9997746,example_0006,table,0.1,4096,position_sweep
2,0.9995822,example_0006,table,0.1,4096,position_sweep
3,0.9988642,example_0006,table,0.1,4096,position_sweep
4,0.9981397,example_0006,table,0.1,4096,position_sweep
5,0.9951438,example_0006,table,0.1,4096,position_sweep
6,0.99535245,example_0006,table,0.1,4096,position_sweep
7,0.99530673,example_0006,table,0.1,4096,position_sweep
8,0.9947737,example_0006,table,0.1,4096,position_sweep
9,0.9949049,example_0006,table,0.1,4096,position_sweep
10,0.9939857,example_0006,table,0.1,4096,position_sweep
11,0.99298155,example_0006,table,0.1,4096,position_sweep
12,0.98787963,example_0006,table,0.1,4096,position_sweep
13,0.98431927,example_0006,table,0.1,4096,position_sweep
14,0.98056936,example_0006,table,0.1,4096,position_sweep
15,0.9756779,example_0006,table,0.1,4096,position_sweep
16,0.966544,example_0006,table,0.1,4096,position_sweep
17,0.97343713,example_0006,table,0.1,4096,position_sweep
18,0.976231,example_0006,table,0.1,4096,position_sweep
19,0.9684437,example_0006,table,0.1,4096,position_sweep
20,0.98121053,example_0006,table,0.1,4096,position_sweep
21,0.9843424,example_0006,table,0.1,4096,position_sweep
22,0.9840585,example_0006,table,0.1,4096,position_sweep
23,0.9768669,example_0006,table,0.1,4096,position_sweep
0,0.9997412,example_0007,table,0.1,4096,position_sweep
1,0.9996538,example_0007,table,0.1,4096,position_sweep
2,0.9995078,example_0007,table,0.1,4096,position_sweep
3,0.9984812,example_0007,table,0.1,4096,position_sweep
4,0.99749357,example_0007,table,0.1,4096,position_sweep
5,0.99591804,example_0007,table,0.1,4096,position_sweep
6,0.9959745,example_0007,table,0.1,4096,position_sweep
7,0.9954313,example_0007,table,0.1,4096,position_sweep
8,0.99539566,example_0007,table,0.1,4096,position_sweep
9,0.99619395,example_0007,table,0.1,4096,position_sweep
10,0.99479103,example_0007,table,0.1,4096,position_sweep
11,0.99417835,example_0007,table,0.1,4096,position_sweep
12,0.98783755,example_0007,table,0.1,4096,position_sweep
13,0.98506725,example_0007,table,0.1,4096,position_sweep
14,0.9791698,example_0007,table,0.1,4096,position_sweep
15,0.9720043,example_0007,table,0.1,4096,position_sweep
16,0.9639608,example_0007,table,0.1,4096,position_sweep
17,0.97587603,example_0007,table,0.1,4096,position_sweep
18,0.98225516,example_0007,table,0.1,4096,position_sweep
19,0.97815984,example_0007,table,0.1,4096,position_sweep
20,0.9863615,example_0007,table,0.1,4096,position_sweep
21,0.98903346,example_0007,table,0.1,4096,position_sweep
22,0.9890487,example_0007,table,0.1,4096,position_sweep
23,0.98577094,example_0007,table,0.1,4096,position_sweep
0,0.99989337,example_0000,table,0.3,4096,position_sweep
1,0.99982214,example_0000,table,0.3,4096,position_sweep
2,0.99967694,example_0000,table,0.3,4096,position_sweep
3,0.9992803,example_0000,table,0.3,4096,position_sweep
4,0.9982791,example_0000,table,0.3,4096,position_sweep
5,0.996228,example_0000,table,0.3,4096,position_sweep
6,0.9955534,example_0000,table,0.3,4096,position_sweep
7,0.9956283,example_0000,table,0.3,4096,position_sweep
8,0.9952074,example_0000,table,0.3,4096,position_sweep
9,0.9960228,example_0000,table,0.3,4096,position_sweep
10,0.99491286,example_0000,table,0.3,4096,position_sweep
11,0.994144,example_0000,table,0.3,4096,position_sweep
12,0.99258953,example_0000,table,0.3,4096,position_sweep
13,0.98852,example_0000,table,0.3,4096,position_sweep
14,0.98620343,example_0000,table,0.3,4096,position_sweep
15,0.98515666,example_0000,table,0.3,4096,position_sweep
16,0.98420614,example_0000,table,0.3,4096,position_sweep
17,0.98845494,example_0000,table,0.3,4096,position_sweep
18,0.990603,example_0000,table,0.3,4096,position_sweep
19,0.98857415,example_0000,table,0.3,4096,position_sweep
20,0.99100655,example_0000,table,0.3,4096,position_sweep
21,0.99241924,example_0000,table,0.3,4096,position_sweep
22,0.9927206,example_0000,table,0.3,4096,position_sweep
23,0.9882109,example_0000,table,0.3,4096,position_sweep
0,0.9998823,example_0001,table,0.3,4096,position_sweep
1,0.9997364,example_0001,table,0.3,4096,position_sweep
2,0.9996391,example_0001,table,0.3,4096,position_sweep
3,0.9979999,example_0001,table,0.3,4096,position_sweep
4,0.9962395,example_0001,table,0.3,4096,position_sweep
5,0.99354213,example_0001,table,0.3,4096,position_sweep
6,0.9936758,example_0001,table,0.3,4096,position_sweep
7,0.993644,example_0001,table,0.3,4096,position_sweep
8,0.99332863,example_0001,table,0.3,4096,position_sweep
9,0.99524087,example_0001,table,0.3,4096,position_sweep
10,0.9937112,example_0001,table,0.3,4096,position_sweep
11,0.9915221,example_0001,table,0.3,4096,position_sweep
12,0.97914827,example_0001,table,0.3,4096,position_sweep
13,0.962951,example_0001,table,0.3,4096,position_sweep
14,0.9583986,example_0001,table,0.3,4096,position_sweep
15,0.9459572,example_0001,table,0.3,4096,position_sweep
16,0.9409042,example_0001,table,0.3,4096,position_sweep
17,0.96018237,example_0001,table,0.3,4096,position_sweep
18,0.97050196,example_0001,table,0.3,4096,position_sweep
19,0.966986,example_0001,table,0.3,4096,position_sweep
20,0.97784,example_0001,table,0.3,4096,position_sweep
21,0.97933894,example_0001,table,0.3,4096,position_sweep
22,0.9776444,example_0001,table,0.3,4096,position_sweep
23,0.96683204,example_0001,table,0.3,4096,position_sweep
0,0.99988914,example_0002,table,0.3,4096,position_sweep
1,0.9997658,example_0002,table,0.3,4096,position_sweep
2,0.99928296,example_0002,table,0.3,4096,position_sweep
3,0.99622655,example_0002,table,0.3,4096,position_sweep
4,0.9947493,example_0002,table,0.3,4096,position_sweep
5,0.99369764,example_0002,table,0.3,4096,position_sweep
6,0.9928384,example_0002,table,0.3,4096,position_sweep
7,0.99279046,example_0002,table,0.3,4096,position_sweep
8,0.9925562,example_0002,table,0.3,4096,position_sweep
9,0.9938803,example_0002,table,0.3,4096,position_sweep
10,0.99159706,example_0002,table,0.3,4096,position_sweep
11,0.9896929,example_0002,table,0.3,4096,position_sweep
12,0.98377985,example_0002,table,0.3,4096,position_sweep
13,0.9707783,example_0002,table,0.3,4096,position_sweep
14,0.9744003,example_0002,table,0.3,4096,position_sweep
15,0.9763247,example_0002,table,0.3,4096,position_sweep
16,0.9766495,example_0002,table,0.3,4096,position_sweep
17,0.98341715,example_0002,table,0.3,4096,position_sweep
18,0.9869536,example_0002,table,0.3,4096,position_sweep
19,0.98501927,example_0002,table,0.3,4096,position_sweep
20,0.98972785,example_0002,table,0.3,4096,position_sweep
21,0.99116576,example_0002,table,0.3,4096,position_sweep
22,0.99073005,example_0002,table,0.3,4096,position_sweep
23,0.9857421,example_0002,table,0.3,4096,position_sweep
0,0.9999002,example_0003,table,0.3,4096,position_sweep
1,0.9997263,example_0003,table,0.3,4096,position_sweep
2,0.9995274,example_0003,table,0.3,4096,position_sweep
3,0.99869424,example_0003,table,0.3,4096,position_sweep
4,0.997826,example_0003,table,0.3,4096,position_sweep
5,0.99598294,example_0003,table,0.3,4096,position_sweep
6,0.99584377,example_0003,table,0.3,4096,position_sweep
7,0.99560374,example_0003,table,0.3,4096,position_sweep
8,0.9949831,example_0003,table,0.3,4096,position_sweep
9,0.9955296,example_0003,table,0.3,4096,position_sweep
10,0.9945217,example_0003,table,0.3,4096,position_sweep
11,0.9930375,example_0003,table,0.3,4096,position_sweep
12,0.9858511,example_0003,table,0.3,4096,position_sweep
13,0.9787833,example_0003,table,0.3,4096,position_sweep
14,0.977334,example_0003,table,0.3,4096,position_sweep
15,0.9808467,example_0003,table,0.3,4096,position_sweep
16,0.9810278,example_0003,table,0.3,4096,position_sweep
17,0.9867511,example_0003,table,0.3,4096,position_sweep
18,0.9894861,example_0003,table,0.3,4096,position_sweep
19,0.9881396,example_0003,table,0.3,4096,position_sweep
20,0.99168795,example_0003,table,0.3,4096,position_sweep
21,0.984351,example_0003,table,0.3,4096,position_sweep
22,0.9845382,example_0003,table,0.3,4096,position_sweep
23,0.97934604,example_0003,table,0.3,4096,position_sweep
0,0.9998696,example_0004,table,0.3,4096,position_sweep
1,0.9998099,example_0004,table,0.3,4096,position_sweep
2,0.9996866,example_0004,table,0.3,4096,position_sweep
3,0.99921024,example_0004,table,0.3,4096,position_sweep
4,0.9985742,example_0004,table,0.3,4096,position_sweep
5,0.99693704,example_0004,table,0.3,4096,position_sweep
6,0.9963042,example_0004,table,0.3,4096,position_sweep
7,0.9960255,example_0004,table,0.3,4096,position_sweep
8,0.9952189,example_0004,table,0.3,4096,position_sweep
9,0.9954977,example_0004,table,0.3,4096,position_sweep
10,0.9942823,example_0004,table,0.3,4096,position_sweep
11,0.99328345,example_0004,table,0.3,4096,position_sweep
12,0.98948866,example_0004,table,0.3,4096,position_sweep
13,0.9870995,example_0004,table,0.3,4096,position_sweep
14,0.9891677,example_0004,table,0.3,4096,position_sweep
15,0.9867972,example_0004,table,0.3,4096,position_sweep
16,0.98697,example_0004,table,0.3,4096,position_sweep
17,0.99107695,example_0004,table,0.3,4096,position_sweep
18,0.99267805,example_0004,table,0.3,4096,position_sweep
19,0.9911467,example_0004,table,0.3,4096,position_sweep
20,0.9939623,example_0004,table,0.3,4096,position_sweep
21,0.98814,example_0004,table,0.3,4096,position_sweep
22,0.98754376,example_0004,table,0.3,4096,position_sweep
23,0.980403,example_0004,table,0.3,4096,position_sweep
0,0.9997168,example_0005,table,0.3,4096,position_sweep
1,0.99962026,example_0005,table,0.3,4096,position_sweep
2,0.99935365,example_0005,table,0.3,4096,position_sweep
3,0.9979953,example_0005,table,0.3,4096,position_sweep
4,0.9968232,example_0005,table,0.3,4096,position_sweep
5,0.9939341,example_0005,table,0.3,4096,position_sweep
6,0.99326426,example_0005,table,0.3,4096,position_sweep
7,0.9933225,example_0005,table,0.3,4096,position_sweep
8,0.9928977,example_0005,table,0.3,4096,position_sweep
9,0.99400914,example_0005,table,0.3,4096,position_sweep
10,0.99268454,example_0005,table,0.3,4096,position_sweep
11,0.9917679,example_0005,table,0.3,4096,position_sweep
12,0.9887495,example_0005,table,0.3,4096,position_sweep
13,0.9867703,example_0005,table,0.3,4096,position_sweep
14,0.9865862,example_0005,table,0.3,4096,position_sweep
15,0.9855294,example_0005,table,0.3,4096,position_sweep
16,0.9834336,example_0005,table,0.3,4096,position_sweep
17,0.9865445,example_0005,table,0.3,4096,position_sweep
18,0.9880655,example_0005,table,0.3,4096,position_sweep
19,0.98474056,example_0005,table,0.3,4096,position_sweep
20,0.9885037,example_0005,table,0.3,4096,position_sweep
21,0.99258786,example_0005,table,0.3,4096,position_sweep
22,0.993049,example_0005,table,0.3,4096,position_sweep
23,0.989573,example_0005,table,0.3,4096,position_sweep
0,0.9998674,example_0006,table,0.3,4096,position_sweep
1,0.999814,example_0006,table,0.3,4096,position_sweep
2,0.99972326,example_0006,table,0.3,4096,position_sweep
3,0.9992465,example_0006,table,0.3,4096,position_sweep
4,0.9987472,example_0006,table,0.3,4096,position_sweep
5,0.9965257,example_0006,table,0.3,4096,position_sweep
6,0.99643314,example_0006,table,0.3,4096,position_sweep
7,0.9961306,example_0006,table,0.3,4096,position_sweep
8,0.99562144,example_0006,table,0.3,4096,position_sweep
9,0.9966966,example_0006,table,0.3,4096,position_sweep
10,0.99533594,example_0006,table,0.3,4096,position_sweep
11,0.9946719,example_0006,table,0.3,4096,position_sweep
12,0.98976505,example_0006,table,0.3,4096,position_sweep
13,0.98147386,example_0006,table,0.3,4096,position_sweep
14,0.98415,example_0006,table,0.3,4096,position_sweep
15,0.98302233,example_0006,table,0.3,4096,position_sweep
16,0.9815372,example_0006,table,0.3,4096,position_sweep
17,0.9851992,example_0006,table,0.3,4096,position_sweep
18,0.98731863,example_0006,table,0.3,4096,position_sweep
19,0.9852878,example_0006,table,0.3,4096,position_sweep
20,0.9901537,example_0006,table,0.3,4096,position_sweep
21,0.9904779,example_0006,table,0.3,4096,position_sweep
22,0.9911114,example_0006,table,0.3,4096,position_sweep
23,0.98695606,example_0006,table,0.3,4096,position_sweep
0,0.99982226,example_0007,table,0.3,4096,position_sweep
1,0.9997063,example_0007,table,0.3,4096,position_sweep
2,0.9995343,example_0007,table,0.3,4096,position_sweep
3,0.99803394,example_0007,table,0.3,4096,position_sweep
4,0.9957754,example_0007,table,0.3,4096,position_sweep
5,0.9927068,example_0007,table,0.3,4096,position_sweep
6,0.9922812,example_0007,table,0.3,4096,position_sweep
7,0.9915879,example_0007,table,0.3,4096,position_sweep
8,0.99071854,example_0007,table,0.3,4096,position_sweep
9,0.99230564,example_0007,table,0.3,4096,position_sweep
10,0.98929125,example_0007,table,0.3,4096,position_sweep
11,0.9875664,example_0007,table,0.3,4096,position_sweep
12,0.98421454,example_0007,table,0.3,4096,position_sweep
13,0.98073286,example_0007,table,0.3,4096,position_sweep
14,0.9830259,example_0007,table,0.3,4096,position_sweep
15,0.9829055,example_0007,table,0.3,4096,position_sweep
16,0.9767802,example_0007,table,0.3,4096,position_sweep
17,0.9801773,example_0007,table,0.3,4096,position_sweep
18,0.9813348,example_0007,table,0.3,4096,position_sweep
19,0.9733311,example_0007,table,0.3,4096,position_sweep
20,0.9799749,example_0007,table,0.3,4096,position_sweep
21,0.9814502,example_0007,table,0.3,4096,position_sweep
22,0.9806309,example_0007,table,0.3,4096,position_sweep
23,0.96859974,example_0007,table,0.3,4096,position_sweep
0,0.9998827,example_0000,table,0.5,4096,position_sweep
1,0.9998398,example_0000,table,0.5,4096,position_sweep
2,0.99974537,example_0000,table,0.5,4096,position_sweep
3,0.9987782,example_0000,table,0.5,4096,position_sweep
4,0.9973097,example_0000,table,0.5,4096,position_sweep
5,0.99501616,example_0000,table,0.5,4096,position_sweep
6,0.994945,example_0000,table,0.5,4096,position_sweep
7,0.99458545,example_0000,table,0.5,4096,position_sweep
8,0.9935276,example_0000,table,0.5,4096,position_sweep
9,0.9940574,example_0000,table,0.5,4096,position_sweep
10,0.9922389,example_0000,table,0.5,4096,position_sweep
11,0.99118257,example_0000,table,0.5,4096,position_sweep
12,0.9870281,example_0000,table,0.5,4096,position_sweep
13,0.9825658,example_0000,table,0.5,4096,position_sweep
14,0.98363084,example_0000,table,0.5,4096,position_sweep
15,0.9858209,example_0000,table,0.5,4096,position_sweep
16,0.98057854,example_0000,table,0.5,4096,position_sweep
17,0.98537916,example_0000,table,0.5,4096,position_sweep
18,0.9866406,example_0000,table,0.5,4096,position_sweep
19,0.9805577,example_0000,table,0.5,4096,position_sweep
20,0.9858339,example_0000,table,0.5,4096,position_sweep
21,0.9895068,example_0000,table,0.5,4096,position_sweep
22,0.9886265,example_0000,table,0.5,4096,position_sweep
23,0.9794369,example_0000,table,0.5,4096,position_sweep
0,0.99991524,example_0001,table,0.5,4096,position_sweep
1,0.99970436,example_0001,table,0.5,4096,position_sweep
2,0.9995808,example_0001,table,0.5,4096,position_sweep
3,0.99909943,example_0001,table,0.5,4096,position_sweep
4,0.9977377,example_0001,table,0.5,4096,position_sweep
5,0.99529594,example_0001,table,0.5,4096,position_sweep
6,0.99474734,example_0001,table,0.5,4096,position_sweep
7,0.9943552,example_0001,table,0.5,4096,position_sweep
8,0.9934931,example_0001,table,0.5,4096,position_sweep
9,0.9952489,example_0001,table,0.5,4096,position_sweep
10,0.99388874,example_0001,table,0.5,4096,position_sweep
11,0.9925303,example_0001,table,0.5,4096,position_sweep
12,0.988539,example_0001,table,0.5,4096,position_sweep
13,0.98482203,example_0001,table,0.5,4096,position_sweep
14,0.98804355,example_0001,table,0.5,4096,position_sweep
15,0.98400116,example_0001,table,0.5,4096,position_sweep
16,0.9813874,example_0001,table,0.5,4096,position_sweep
17,0.98621047,example_0001,table,0.5,4096,position_sweep
18,0.98937225,example_0001,table,0.5,4096,position_sweep
19,0.9872186,example_0001,table,0.5,4096,position_sweep
20,0.9887276,example_0001,table,0.5,4096,position_sweep
21,0.99060297,example_0001,table,0.5,4096,position_sweep
22,0.98937654,example_0001,table,0.5,4096,position_sweep
23,0.97713274,example_0001,table,0.5,4096,position_sweep
0,0.9998925,example_0002,table,0.5,4096,position_sweep
1,0.99954695,example_0002,table,0.5,4096,position_sweep
2,0.9993288,example_0002,table,0.5,4096,position_sweep
3,0.998645,example_0002,table,0.5,4096,position_sweep
4,0.9971216,example_0002,table,0.5,4096,position_sweep
5,0.9952853,example_0002,table,0.5,4096,position_sweep
6,0.99484235,example_0002,table,0.5,4096,position_sweep
7,0.99448186,example_0002,table,0.5,4096,position_sweep
8,0.99361706,example_0002,table,0.5,4096,position_sweep
9,0.9951526,example_0002,table,0.5,4096,position_sweep
10,0.9936529,example_0002,table,0.5,4096,position_sweep
11,0.99175894,example_0002,table,0.5,4096,position_sweep
12,0.987852,example_0002,table,0.5,4096,position_sweep
13,0.9830706,example_0002,table,0.5,4096,position_sweep
14,0.98708063,example_0002,table,0.5,4096,position_sweep
15,0.98838997,example_0002,table,0.5,4096,position_sweep
16,0.9867848,example_0002,table,0.5,4096,position_sweep
17,0.99032575,example_0002,table,0.5,4096,position_sweep
18,0.99030274,example_0002,table,0.5,4096,position_sweep
19,0.9861084,example_0002,table,0.5,4096,position_sweep
20,0.99244636,example_0002,table,0.5,4096,position_sweep
21,0.99292725,example_0002,table,0.5,4096,position_sweep
22,0.99188983,example_0002,table,0.5,4096,position_sweep
23,0.9852302,example_0002,table,0.5,4096,position_sweep
0,0.99987996,example_0003,table,0.5,4096,position_sweep
1,0.99974364,example_0003,table,0.5,4096,position_sweep
2,0.9996069,example_0003,table,0.5,4096,position_sweep
3,0.9990749,example_0003,table,0.5,4096,position_sweep
4,0.998134,example_0003,table,0.5,4096,position_sweep
5,0.99554265,example_0003,table,0.5,4096,position_sweep
6,0.99451005,example_0003,table,0.5,4096,position_sweep
7,0.9944522,example_0003,table,0.5,4096,position_sweep
8,0.99338907,example_0003,table,0.5,4096,position_sweep
9,0.9941124,example_0003,table,0.5,4096,position_sweep
10,0.99255574,example_0003,table,0.5,4096,position_sweep
11,0.9909281,example_0003,table,0.5,4096,position_sweep
12,0.9870054,example_0003,table,0.5,4096,position_sweep
13,0.98332345,example_0003,table,0.5,4096,position_sweep
14,0.9869217,example_0003,table,0.5,4096,position_sweep
15,0.9878191,example_0003,table,0.5,4096,position_sweep
16,0.9873806,example_0003,table,0.5,4096,position_sweep
17,0.99054885,example_0003,table,0.5,4096,position_sweep
18,0.9903811,example_0003,table,0.5,4096,position_sweep
19,0.9846234,example_0003,table,0.5,4096,position_sweep
20,0.98762995,example_0003,table,0.5,4096,position_sweep
21,0.9860274,example_0003,table,0.5,4096,position_sweep
22,0.98385334,example_0003,table,0.5,4096,position_sweep
23,0.97108006,example_0003,table,0.5,4096,position_sweep
0,0.9998438,example_0004,table,0.5,4096,position_sweep
1,0.99963695,example_0004,table,0.5,4096,position_sweep
2,0.9993997,example_0004,table,0.5,4096,position_sweep
3,0.99865115,example_0004,table,0.5,4096,position_sweep
4,0.9972679,example_0004,table,0.5,4096,position_sweep
5,0.9948531,example_0004,table,0.5,4096,position_sweep
6,0.99341357,example_0004,table,0.5,4096,position_sweep
7,0.9932454,example_0004,table,0.5,4096,position_sweep
8,0.9925429,example_0004,table,0.5,4096,position_sweep
9,0.9930873,example_0004,table,0.5,4096,position_sweep
10,0.99222195,example_0004,table,0.5,4096,position_sweep
11,0.9907479,example_0004,table,0.5,4096,position_sweep
12,0.9841137,example_0004,table,0.5,4096,position_sweep
13,0.97959703,example_0004,table,0.5,4096,position_sweep
14,0.98415756,example_0004,table,0.5,4096,position_sweep
15,0.98049855,example_0004,table,0.5,4096,position_sweep
16,0.9770339,example_0004,table,0.5,4096,position_sweep
17,0.9825223,example_0004,table,0.5,4096,position_sweep
18,0.9851559,example_0004,table,0.5,4096,position_sweep
19,0.9802437,example_0004,table,0.5,4096,position_sweep
20,0.9825053,example_0004,table,0.5,4096,position_sweep
21,0.9830864,example_0004,table,0.5,4096,position_sweep
22,0.9808116,example_0004,table,0.5,4096,position_sweep
23,0.9641137,example_0004,table,0.5,4096,position_sweep
0,0.99981153,example_0005,table,0.5,4096,position_sweep
1,0.99951476,example_0005,table,0.5,4096,position_sweep
2,0.9991152,example_0005,table,0.5,4096,position_sweep
3,0.9970677,example_0005,table,0.5,4096,position_sweep
4,0.994828,example_0005,table,0.5,4096,position_sweep
5,0.992116,example_0005,table,0.5,4096,position_sweep
6,0.9919941,example_0005,table,0.5,4096,position_sweep
7,0.9914603,example_0005,table,0.5,4096,position_sweep
8,0.9903294,example_0005,table,0.5,4096,position_sweep
9,0.9920848,example_0005,table,0.5,4096,position_sweep
10,0.9902695,example_0005,table,0.5,4096,position_sweep
11,0.98851484,example_0005,table,0.5,4096,position_sweep
12,0.9861132,example_0005,table,0.5,4096,position_sweep
13,0.98068905,example_0005,table,0.5,4096,position_sweep
14,0.9818788,example_0005,table,0.5,4096,position_sweep
15,0.98402566,example_0005,table,0.5,4096,position_sweep
16,0.9848162,example_0005,table,0.5,4096,position_sweep
17,0.9871583,example_0005,table,0.5,4096,position_sweep
18,0.9871399,example_0005,table,0.5,4096,position_sweep
19,0.98332196,example_0005,table,0.5,4096,position_sweep
20,0.9881961,example_0005,table,0.5,4096,position_sweep
21,0.990562,example_0005,table,0.5,4096,position_sweep
22,0.99082506,example_0005,table,0.5,4096,position_sweep
23,0.98500574,example_0005,table,0.5,4096,position_sweep
0,0.9997324,example_0006,table,0.5,4096,position_sweep
1,0.9994005,example_0006,table,0.5,4096,position_sweep
2,0.99892145,example_0006,table,0.5,4096,position_sweep
3,0.99661607,example_0006,table,0.5,4096,position_sweep
4,0.99467826,example_0006,table,0.5,4096,position_sweep
5,0.99401236,example_0006,table,0.5,4096,position_sweep
6,0.99400634,example_0006,table,0.5,4096,position_sweep
7,0.9926547,example_0006,table,0.5,4096,position_sweep
8,0.9910873,example_0006,table,0.5,4096,position_sweep
9,0.99264836,example_0006,table,0.5,4096,position_sweep
10,0.9897034,example_0006,table,0.5,4096,position_sweep
11,0.9871969,example_0006,table,0.5,4096,position_sweep
12,0.9814774,example_0006,table,0.5,4096,position_sweep
13,0.98113006,example_0006,table,0.5,4096,position_sweep
14,0.98464453,example_0006,table,0.5,4096,position_sweep
15,0.9865712,example_0006,table,0.5,4096,position_sweep
16,0.98662114,example_0006,table,0.5,4096,position_sweep
17,0.98984087,example_0006,table,0.5,4096,position_sweep
18,0.9923618,example_0006,table,0.5,4096,position_sweep
19,0.9896699,example_0006,table,0.5,4096,position_sweep
20,0.99151516,example_0006,table,0.5,4096,position_sweep
21,0.99393576,example_0006,table,0.5,4096,position_sweep
22,0.9931742,example_0006,table,0.5,4096,position_sweep
23,0.98622584,example_0006,table,0.5,4096,position_sweep
0,0.99990386,example_0007,table,0.5,4096,position_sweep
1,0.9997728,example_0007,table,0.5,4096,position_sweep
2,0.9995003,example_0007,table,0.5,4096,position_sweep
3,0.99876386,example_0007,table,0.5,4096,position_sweep
4,0.99776345,example_0007,table,0.5,4096,position_sweep
5,0.99565566,example_0007,table,0.5,4096,position_sweep
6,0.9947929,example_0007,table,0.5,4096,position_sweep
7,0.99435854,example_0007,table,0.5,4096,position_sweep
8,0.9930905,example_0007,table,0.5,4096,position_sweep
9,0.99340945,example_0007,table,0.5,4096,position_sweep
10,0.9920406,example_0007,table,0.5,4096,position_sweep
11,0.99028885,example_0007,table,0.5,4096,position_sweep
12,0.98515934,example_0007,table,0.5,4096,position_sweep
13,0.9814088,example_0007,table,0.5,4096,position_sweep
14,0.9853458,example_0007,table,0.5,4096,position_sweep
15,0.9824977,example_0007,table,0.5,4096,position_sweep
16,0.9799856,example_0007,table,0.5,4096,position_sweep
17,0.98495203,example_0007,table,0.5,4096,position_sweep
18,0.98573697,example_0007,table,0.5,4096,position_sweep
19,0.9750158,example_0007,table,0.5,4096,position_sweep
20,0.98329,example_0007,table,0.5,4096,position_sweep
21,0.98546773,example_0007,table,0.5,4096,position_sweep
22,0.98439336,example_0007,table,0.5,4096,position_sweep
23,0.9751141,example_0007,table,0.5,4096,position_sweep
0,0.9998652,example_0000,table,0.7,4096,position_sweep
1,0.9997751,example_0000,table,0.7,4096,position_sweep
2,0.99941057,example_0000,table,0.7,4096,position_sweep
3,0.9964855,example_0000,table,0.7,4096,position_sweep
4,0.99456805,example_0000,table,0.7,4096,position_sweep
5,0.9932977,example_0000,table,0.7,4096,position_sweep
6,0.99293,example_0000,table,0.7,4096,position_sweep
7,0.99234354,example_0000,table,0.7,4096,position_sweep
8,0.99208784,example_0000,table,0.7,4096,position_sweep
9,0.9937326,example_0000,table,0.7,4096,position_sweep
10,0.99213576,example_0000,table,0.7,4096,position_sweep
11,0.9914892,example_0000,table,0.7,4096,position_sweep
12,0.9871932,example_0000,table,0.7,4096,position_sweep
13,0.9840853,example_0000,table,0.7,4096,position_sweep
14,0.98596513,example_0000,table,0.7,4096,position_sweep
15,0.98767674,example_0000,table,0.7,4096,position_sweep
16,0.98669744,example_0000,table,0.7,4096,position_sweep
17,0.990694,example_0000,table,0.7,4096,position_sweep
18,0.9920338,example_0000,table,0.7,4096,position_sweep
19,0.99080646,example_0000,table,0.7,4096,position_sweep
20,0.9940341,example_0000,table,0.7,4096,position_sweep
21,0.99565613,example_0000,table,0.7,4096,position_sweep
22,0.99510413,example_0000,table,0.7,4096,position_sweep
23,0.9913724,example_0000,table,0.7,4096,position_sweep
0,0.9997924,example_0001,table,0.7,4096,position_sweep
1,0.9997902,example_0001,table,0.7,4096,position_sweep
2,0.9996453,example_0001,table,0.7,4096,position_sweep
3,0.9991533,example_0001,table,0.7,4096,position_sweep
4,0.9981755,example_0001,table,0.7,4096,position_sweep
5,0.99531853,example_0001,table,0.7,4096,position_sweep
6,0.99449307,example_0001,table,0.7,4096,position_sweep
7,0.99463236,example_0001,table,0.7,4096,position_sweep
8,0.9940126,example_0001,table,0.7,4096,position_sweep
9,0.99468064,example_0001,table,0.7,4096,position_sweep
10,0.99357533,example_0001,table,0.7,4096,position_sweep
11,0.9921403,example_0001,table,0.7,4096,position_sweep
12,0.9878993,example_0001,table,0.7,4096,position_sweep
13,0.9837065,example_0001,table,0.7,4096,position_sweep
14,0.9834985,example_0001,table,0.7,4096,position_sweep
15,0.9769105,example_0001,table,0.7,4096,position_sweep
16,0.9709139,example_0001,table,0.7,4096,position_sweep
17,0.97971004,example_0001,table,0.7,4096,position_sweep
18,0.9837325,example_0001,table,0.7,4096,position_sweep
19,0.98129374,example_0001,table,0.7,4096,position_sweep
20,0.98672867,example_0001,table,0.7,4096,position_sweep
21,0.9910439,example_0001,table,0.7,4096,position_sweep
22,0.9914093,example_0001,table,0.7,4096,position_sweep
23,0.9864149,example_0001,table,0.7,4096,position_sweep
0,0.99981135,example_0002,table,0.7,4096,position_sweep
1,0.99957496,example_0002,table,0.7,4096,position_sweep
2,0.999404,example_0002,table,0.7,4096,position_sweep
3,0.99668217,example_0002,table,0.7,4096,position_sweep
4,0.9945295,example_0002,table,0.7,4096,position_sweep
5,0.992045,example_0002,table,0.7,4096,position_sweep
6,0.99223906,example_0002,table,0.7,4096,position_sweep
7,0.9918059,example_0002,table,0.7,4096,position_sweep
8,0.99145484,example_0002,table,0.7,4096,position_sweep
9,0.9937772,example_0002,table,0.7,4096,position_sweep
10,0.9918047,example_0002,table,0.7,4096,position_sweep
11,0.99041843,example_0002,table,0.7,4096,position_sweep
12,0.9856719,example_0002,table,0.7,4096,position_sweep
13,0.9846381,example_0002,table,0.7,4096,position_sweep
14,0.98757404,example_0002,table,0.7,4096,position_sweep
15,0.98855513,example_0002,table,0.7,4096,position_sweep
16,0.9863424,example_0002,table,0.7,4096,position_sweep
17,0.98861516,example_0002,table,0.7,4096,position_sweep
