layer,head,relevant_mass,sink_mass,relevant_ratio,sink_over_relevant,example_id,filler_type,total_tokens,experiment
5,13,0.0005254745483398438,0.45613259077072144,0.0005254657786835413,868.0393602540835,example_0000,natural,1024,bloat_sweep
6,0,0.0022870898246765137,0.5546234846115112,0.002287132221348336,242.5018373250632,example_0000,natural,1024,bloat_sweep
6,1,7.575750350952148e-05,0.1293542981147766,7.574767905773939e-05,1707.4783634933124,example_0000,natural,1024,bloat_sweep
6,2,0.00101470947265625,0.4411836862564087,0.0010147456418212538,434.78818139097746,example_0000,natural,1024,bloat_sweep
6,3,0.001768350601196289,0.284343421459198,0.0017683269914838021,160.79584063637589,example_0000,natural,1024,bloat_sweep
6,4,0.00016123056411743164,0.2776334881782532,0.00016124384635661035,1721.9656192236598,example_0000,natural,1024,bloat_sweep
6,5,0.0003177523612976074,0.2967965006828308,0.0003177088821176683,934.0497092477959,example_0000,natural,1024,bloat_sweep
6,6,0.00048273801803588867,0.15921729803085327,0.0004827760307274217,329.8213359674034,example_0000,natural,1024,bloat_sweep
6,7,0.0012036561965942383,0.6689512729644775,0.001203608273844306,555.7660691294444,example_0000,natural,1024,bloat_sweep
6,8,0.0008684992790222168,0.701589822769165,0.0008686837107764355,807.8185436826574,example_0000,natural,1024,bloat_sweep
6,9,9.47713851928711e-06,0.2145363688468933,9.478605743593937e-06,22637.251572327044,example_0000,natural,1024,bloat_sweep
6,10,9.655952453613281e-06,0.3692893385887146,9.656217209095727e-06,38244.734567901236,example_0000,natural,1024,bloat_sweep
6,11,0.00016367435455322266,0.6477312445640564,0.0001637059107372358,3957.4388201019665,example_0000,natural,1024,bloat_sweep
6,12,4.291534423828125e-06,0.416500985622406,4.291767210254749e-06,97051.76388888889,example_0000,natural,1024,bloat_sweep
6,13,7.355213165283203e-05,0.5740121006965637,7.35535915700193e-05,7804.153160453809,example_0000,natural,1024,bloat_sweep
7,0,9.059906005859375e-06,0.8086286783218384,9.06153821757397e-06,89253.53947368421,example_0000,natural,1024,bloat_sweep
7,1,0.00011432170867919922,0.39376652240753174,0.0001143264583075905,3444.3722627737225,example_0000,natural,1024,bloat_sweep
7,2,0.0003133416175842285,0.7221002578735352,0.0003132844775616325,2304.51436180331,example_0000,natural,1024,bloat_sweep
7,3,6.949901580810547e-05,0.4890404939651489,6.949829502681883e-05,7036.653516295026,example_0000,natural,1024,bloat_sweep
7,4,0.00016885995864868164,0.366305410861969,0.00016887205745059583,2169.2852100247087,example_0000,natural,1024,bloat_sweep
